Channel Id,Channel Url,Channel Title
UCj1VqrHhDte54oLgPG4xpuQ,http://www.youtube.com/channel/UCj1VqrHhDte54oLgPG4xpuQ,Stuff Made Here
UCjFaPUcJU1vwk193mnW_w1w,http://www.youtube.com/channel/UCjFaPUcJU1vwk193mnW_w1w,Modern Vintage Gamer
UCjR-m6q3NEp-0CNZfxkVl2w,http://www.youtube.com/channel/UCjR-m6q3NEp-0CNZfxkVl2w,ONC DC Blockchain Codeathon
UCjU6ZwoTQtKWfz1urL7XcbA,http://www.youtube.com/channel/UCjU6ZwoTQtKWfz1urL7XcbA,SciNews
UCjeJp0R7lIkyKA83LEKkiPQ,http://www.youtube.com/channel/UCjeJp0R7lIkyKA83LEKkiPQ,SpaceXvision
UCjgpFI5dU-D1-kh9H1muoxQ,http://www.youtube.com/channel/UCjgpFI5dU-D1-kh9H1muoxQ,Hacksmith Industries
UCjtUS7-SZTi6pXjUbzGHQCg,http://www.youtube.com/channel/UCjtUS7-SZTi6pXjUbzGHQCg,Undecided with Matt Ferrell
UCjwOWaOX-c-NeLnj_YGiNEg,http://www.youtube.com/channel/UCjwOWaOX-c-NeLnj_YGiNEg,Tipping Point Math
UCk-FDoGNRa9XfXqF4ujMv7A,http://www.youtube.com/channel/UCk-FDoGNRa9XfXqF4ujMv7A,Alyaa Gad علياء جاد
UCk0fGHsCEzGig-rSzkfCjMw,http://www.youtube.com/channel/UCk0fGHsCEzGig-rSzkfCjMw,The Engineering Mindset
UCk5FnYuxji0PakxkJ2s-O4g,http://www.youtube.com/channel/UCk5FnYuxji0PakxkJ2s-O4g,Masten Space Systems
UCkEYj8wtK3aEW8vSGhlB43g,http://www.youtube.com/channel/UCkEYj8wtK3aEW8vSGhlB43g,VogMan
UCkKhZJXIx7YkHnpLXxUjYsQ,http://www.youtube.com/channel/UCkKhZJXIx7YkHnpLXxUjYsQ,ShadowZone
UCkdnY2hNC0sdlVXPtWuNQ8g,http://www.youtube.com/channel/UCkdnY2hNC0sdlVXPtWuNQ8g,New York Times Podcasts
UCl6SgG453jxEjKxFXGmB4Lg,http://www.youtube.com/channel/UCl6SgG453jxEjKxFXGmB4Lg,Banuba
UClKevSwDIU8NTyF2DAK0G0Q,http://www.youtube.com/channel/UClKevSwDIU8NTyF2DAK0G0Q,CircuitBread
UClRwC5Vc8HrB6vGx6Ti-lhA,http://www.youtube.com/channel/UClRwC5Vc8HrB6vGx6Ti-lhA,Technology Connextras
UClTL-ZUsrWuNMP4zy-PWByw,http://www.youtube.com/channel/UClTL-ZUsrWuNMP4zy-PWByw,Cyber Initiative
UClZbmi9JzfnB2CEb0fG8iew,http://www.youtube.com/channel/UClZbmi9JzfnB2CEb0fG8iew,Primal Space
UClcE-kVhqyiHCcjYwcpfj9w,http://www.youtube.com/channel/UClcE-kVhqyiHCcjYwcpfj9w,LiveOverflow
UCllFkMo5A0V5UKYNltNEt4Q,http://www.youtube.com/channel/UCllFkMo5A0V5UKYNltNEt4Q,That Electronics Fool
UClsFdM0HzTdF1JYoraQ0aUw,http://www.youtube.com/channel/UClsFdM0HzTdF1JYoraQ0aUw,Brick Experiment Channel
UCm6zvhnzpdMvjSVrlgHlVZA,http://www.youtube.com/channel/UCm6zvhnzpdMvjSVrlgHlVZA,مطبخ ديزى Daisy's Kitchen
UCm9K6rby98W8JigLoZOh6FQ,http://www.youtube.com/channel/UCm9K6rby98W8JigLoZOh6FQ,LockPickingLawyer
UCmGSJVG3mCRXVOP4yZrU1Dw,http://www.youtube.com/channel/UCmGSJVG3mCRXVOP4yZrU1Dw,Johnny Harris
UCmKDTlaYnwphIFbKKA9UEhQ,http://www.youtube.com/channel/UCmKDTlaYnwphIFbKKA9UEhQ,الموقف المصري
UCmRHOUFLYMM7KAkamleGaOw,http://www.youtube.com/channel/UCmRHOUFLYMM7KAkamleGaOw,Dr. Scott Hoar
UCmWDlvMYYEbW42B8JyxFBcA,http://www.youtube.com/channel/UCmWDlvMYYEbW42B8JyxFBcA,NullPointer Exception
UCmWffIxjLBpgf3Y2hVm1y6g,http://www.youtube.com/channel/UCmWffIxjLBpgf3Y2hVm1y6g,Spacewalk Podcast by Everyday Astronaut
UCmdg81RGC1W_djN1tTRRlhA,http://www.youtube.com/channel/UCmdg81RGC1W_djN1tTRRlhA,EnergeticHeretic
UCmkP178NasnhR3TWQyyP4Gw,http://www.youtube.com/channel/UCmkP178NasnhR3TWQyyP4Gw,How To Mechatronics
UCmmPgObSUPw1HL2lq6H4ffA,http://www.youtube.com/channel/UCmmPgObSUPw1HL2lq6H4ffA,Geography Now
UCms17pPQqvbeYG5-i2WQ2iw,http://www.youtube.com/channel/UCms17pPQqvbeYG5-i2WQ2iw,Will Stelter
UCmtyQOKKmrMVaKuRXz02jbQ,http://www.youtube.com/channel/UCmtyQOKKmrMVaKuRXz02jbQ,Sebastian Lague
UCmwaDulmQtX-H8FOSQTKqMg,http://www.youtube.com/channel/UCmwaDulmQtX-H8FOSQTKqMg,Scaling Bitcoin
UCn2SbZWi4yTkmPUj5wnbfoA,http://www.youtube.com/channel/UCn2SbZWi4yTkmPUj5wnbfoA,Learn Math Tutorials
UCn8ujwUInbJkBhffxqAPBVQ,http://www.youtube.com/channel/UCn8ujwUInbJkBhffxqAPBVQ,Dave Ebbelaar
UCnUYZLuoy1rq1aVMwx4aTzw,http://www.youtube.com/channel/UCnUYZLuoy1rq1aVMwx4aTzw,Chrome for Developers
UCnrGPRKAg1PgvuSHrRIl3jg,http://www.youtube.com/channel/UCnrGPRKAg1PgvuSHrRIl3jg,United Launch Alliance
UCnyaFjtCzBls96RvD4Eytwg,http://www.youtube.com/channel/UCnyaFjtCzBls96RvD4Eytwg,Machining and Microwaves
UCo-3ThNQmPmQSQL_L6Lx1_w,http://www.youtube.com/channel/UCo-3ThNQmPmQSQL_L6Lx1_w,DeepSkyVideos
UCoCXmH6_qMcQhASx82ufy_Q,http://www.youtube.com/channel/UCoCXmH6_qMcQhASx82ufy_Q,Chat with data
UCoLdERT4-TJ82PJOHSrsZLQ,http://www.youtube.com/channel/UCoLdERT4-TJ82PJOHSrsZLQ,Spaceflight Now
UCoNdHj3AnsFD8IjLCxm4EFw,http://www.youtube.com/channel/UCoNdHj3AnsFD8IjLCxm4EFw,DIY Builds
UCogrSQkBJn1KF0N9I4oM7eQ,http://www.youtube.com/channel/UCogrSQkBJn1KF0N9I4oM7eQ,Fraser Cain
UConVfxXodg78Tzh5nNu85Ew,http://www.youtube.com/channel/UConVfxXodg78Tzh5nNu85Ew,Welch Labs
UCov_51F0betb6hJ6Gumxg3Q,http://www.youtube.com/channel/UCov_51F0betb6hJ6Gumxg3Q,AI and Games
UCoxcjq-8xIDTYp3uz647V5A,http://www.youtube.com/channel/UCoxcjq-8xIDTYp3uz647V5A,Numberphile
UCp-mnssZd4X2bgIcekaNfgA,http://www.youtube.com/channel/UCp-mnssZd4X2bgIcekaNfgA,Marty T
UCp2zUjok9cg41J4M7RxfHGw,http://www.youtube.com/channel/UCp2zUjok9cg41J4M7RxfHGw,Reach Robotics Lab
UCp68_FLety0O-n9QU6phsgw,http://www.youtube.com/channel/UCp68_FLety0O-n9QU6phsgw,colinfurze
UCp9ZtilfKJds0iWytR_pnOQ,http://www.youtube.com/channel/UCp9ZtilfKJds0iWytR_pnOQ,Epimetheus
UCpzJXYRFyq8Sz7ebj0QreIA,http://www.youtube.com/channel/UCpzJXYRFyq8Sz7ebj0QreIA,Cleveland Area Body Camera
UCq2rNse2XX4Rjzmldv9GqrQ,http://www.youtube.com/channel/UCq2rNse2XX4Rjzmldv9GqrQ,rctestflight
UCq7dxy_qYNEBcHqQVCbc20w,http://www.youtube.com/channel/UCq7dxy_qYNEBcHqQVCbc20w,Creel
UCqAwM_1NY6auId81M58K5LQ,http://www.youtube.com/channel/UCqAwM_1NY6auId81M58K5LQ,هادي تزادت فالراس
UCqDf3lwZY-MJYKMAw2ySkPQ,http://www.youtube.com/channel/UCqDf3lwZY-MJYKMAw2ySkPQ,سيرة القاهرة
UCqKdzM0oFM1HcW6UXFDZtVA,http://www.youtube.com/channel/UCqKdzM0oFM1HcW6UXFDZtVA,Ants Pants
UCqWSZjB2D02mhzm8yxWlh4Q,http://www.youtube.com/channel/UCqWSZjB2D02mhzm8yxWlh4Q,Diginomics
UCqZQJ4600a9wIfMPbYc60OQ,http://www.youtube.com/channel/UCqZQJ4600a9wIfMPbYc60OQ,Sabins Civil Engineering
UCqp2_p4YjtaTKiHuNZv0mAQ,http://www.youtube.com/channel/UCqp2_p4YjtaTKiHuNZv0mAQ,electronupdate
UCr6_goGjMHQ4-nSpMzwy7xw,http://www.youtube.com/channel/UCr6_goGjMHQ4-nSpMzwy7xw,Nouran Abutaleb نوران أبو طالب
UCrMePiHCWG4Vwqv3t7W9EFg,http://www.youtube.com/channel/UCrMePiHCWG4Vwqv3t7W9EFg,SciShow Space
UCrUL8K81R4VBzm-KOYwrcxQ,http://www.youtube.com/channel/UCrUL8K81R4VBzm-KOYwrcxQ,Engineer Man
UCrUM7Q29YDCs-zDrc1QRKQQ,http://www.youtube.com/channel/UCrUM7Q29YDCs-zDrc1QRKQQ,SuburbanTool Inc
UCrXSVX9a1mj8l0CMLwKgMVw,http://www.youtube.com/channel/UCrXSVX9a1mj8l0CMLwKgMVw,AI Jason
UCrdOECFs_y1zfKXcZQL0oRw,http://www.youtube.com/channel/UCrdOECFs_y1zfKXcZQL0oRw,tehmattguy
UCrsLPlwxUInDoNubOP85EWQ,http://www.youtube.com/channel/UCrsLPlwxUInDoNubOP85EWQ,Coderized
UCruzgbuOs-7X9BINIGPAsrQ,http://www.youtube.com/channel/UCruzgbuOs-7X9BINIGPAsrQ,EtherCasts
UCrv269YwJzuZL3dH5PCgxUw,http://www.youtube.com/channel/UCrv269YwJzuZL3dH5PCgxUw,CodeParade
UCryGec9PdUCLjpJW2mgCuLw,http://www.youtube.com/channel/UCryGec9PdUCLjpJW2mgCuLw,NASA Jet Propulsion Laboratory
UCs4aHmggTfFrpkPcWSaBN9g,http://www.youtube.com/channel/UCs4aHmggTfFrpkPcWSaBN9g,PBS Infinite Series
UCs7LUYbjJbEkq-AqSCSzR_Q,http://www.youtube.com/channel/UCs7LUYbjJbEkq-AqSCSzR_Q,The MADE Oakland
UCsBjURrPoezykLs9EqgamOA,http://www.youtube.com/channel/UCsBjURrPoezykLs9EqgamOA,Fireship
UCsI_41SZafKtB5qE46WjlQQ,http://www.youtube.com/channel/UCsI_41SZafKtB5qE46WjlQQ,Becky Stern
UCsWq7LZaizhIi-c-Yo_bcpw,http://www.youtube.com/channel/UCsWq7LZaizhIi-c-Yo_bcpw,Rocket Lab
UCsXVk37bltHxD1rDPwtNM8Q,http://www.youtube.com/channel/UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt – In a Nutshell
UCsaGKqPZnGp_7N80hcHySGQ,http://www.youtube.com/channel/UCsaGKqPZnGp_7N80hcHySGQ,Tasting History with Max Miller
UCshVweYiHqrepiq6b8tWvLQ,http://www.youtube.com/channel/UCshVweYiHqrepiq6b8tWvLQ,Janus Cycle
UCtApzEATxf4Ga0WOJM4j07w,http://www.youtube.com/channel/UCtApzEATxf4Ga0WOJM4j07w,MIT FinTech
UCtI0Hodo5o5dUb67FeUjDeA,http://www.youtube.com/channel/UCtI0Hodo5o5dUb67FeUjDeA,SpaceX
UCtJPeNYnAXhB1-_h8xbIX_Q,http://www.youtube.com/channel/UCtJPeNYnAXhB1-_h8xbIX_Q,Nemean
UCtMM9yct8wrdLEZNwLkj-2Q,http://www.youtube.com/channel/UCtMM9yct8wrdLEZNwLkj-2Q,techydiy
UCtRFmSyL4fSLQkn-wMqlmdA,http://www.youtube.com/channel/UCtRFmSyL4fSLQkn-wMqlmdA,History of the Universe
UCtcOMXyDCj6cb9eF8wpYBUA,http://www.youtube.com/channel/UCtcOMXyDCj6cb9eF8wpYBUA,Handmade-studios
UCtxNu_ADBcbujQh-s9OBFvQ,http://www.youtube.com/channel/UCtxNu_ADBcbujQh-s9OBFvQ,David Mitchell's Soapbox
UCu6mSoMNzHQiBIOCkHUa2Aw,http://www.youtube.com/channel/UCu6mSoMNzHQiBIOCkHUa2Aw,Cody'sLab
UCu7_D0o48KbfhpEohoP7YSQ,http://www.youtube.com/channel/UCu7_D0o48KbfhpEohoP7YSQ,Andreas Spiess
UCuCkxoKLYO_EQ2GeFtbM_bw,http://www.youtube.com/channel/UCuCkxoKLYO_EQ2GeFtbM_bw,Half as Interesting
UCuIkNVnxgTeZYkQ6k-t3hfg,http://www.youtube.com/channel/UCuIkNVnxgTeZYkQ6k-t3hfg,القاهرة فى المنفى - Cairo in Exile 
UCuWr7A2GqbLPZuPcjMUqaJQ,http://www.youtube.com/channel/UCuWr7A2GqbLPZuPcjMUqaJQ,Youssef Houssein
UCue2DK0ccHtBrP9V__gYl6A,http://www.youtube.com/channel/UCue2DK0ccHtBrP9V__gYl6A,Scenic Scenes
UCv83tO5cePwHMt1952IVVHw,http://www.youtube.com/channel/UCv83tO5cePwHMt1952IVVHw,James Briggs
UCvAkAJqVNdoCg_MCP6weYjQ,http://www.youtube.com/channel/UCvAkAJqVNdoCg_MCP6weYjQ,مشاكل بنوك
UCvJiYiBUbw4tmpRSZT2r1Hw,http://www.youtube.com/channel/UCvJiYiBUbw4tmpRSZT2r1Hw,Science Channel
UCvPBwFtlth679NMXM2jsxlg,http://www.youtube.com/channel/UCvPBwFtlth679NMXM2jsxlg,NeoScribe
UCvQECJukTDE2i6aCoMnS-Vg,http://www.youtube.com/channel/UCvQECJukTDE2i6aCoMnS-Vg,Big Think
UCvUf_yOU_swE6PtOuv2yBqg,http://www.youtube.com/channel/UCvUf_yOU_swE6PtOuv2yBqg,Our Ludicrous Future
UCveZqqGewoyPiacooywP5Ig,http://www.youtube.com/channel/UCveZqqGewoyPiacooywP5Ig,Alt Shift X
UCvjgXvBlbQiydffZU7m1_aw,http://www.youtube.com/channel/UCvjgXvBlbQiydffZU7m1_aw,The Coding Train
UCvxRfKErEASNhi6OM795Feg,http://www.youtube.com/channel/UCvxRfKErEASNhi6OM795Feg,GameplayReviewUK
UCw0U6DtO0PHb3l37eKEAdSg,http://www.youtube.com/channel/UCw0U6DtO0PHb3l37eKEAdSg,AmRad Podcast
UCw3UZn1tcVe7pH3R6C3Gcng,http://www.youtube.com/channel/UCw3UZn1tcVe7pH3R6C3Gcng,Abom79
UCw6y3I5_rZS0S0B84vAESfA,http://www.youtube.com/channel/UCw6y3I5_rZS0S0B84vAESfA,GinzeratOceano
UCw95T_TgbGHhTml4xZ9yIqg,http://www.youtube.com/channel/UCw95T_TgbGHhTml4xZ9yIqg,The Vintage Space
UCwBhBDsqiQflTMLy2epbQVw,http://www.youtube.com/channel/UCwBhBDsqiQflTMLy2epbQVw,Emergent Garden
UCwBx2Q2XG-suL4-eg66gT0g,http://www.youtube.com/channel/UCwBx2Q2XG-suL4-eg66gT0g,Concerning Reality
UCwD6cBY-5-83mnhYyzwEloQ,http://www.youtube.com/channel/UCwD6cBY-5-83mnhYyzwEloQ,It’s Just Cinema
UCwDXwk92IvOHDRlBCSdKyOA,http://www.youtube.com/channel/UCwDXwk92IvOHDRlBCSdKyOA,الشيف عيد سينا chef eid cena
UCwKUuGrivWw1amEN10Af9Wg,http://www.youtube.com/channel/UCwKUuGrivWw1amEN10Af9Wg,Mandy Elmore
UCwNXyu0MADifigopJgwBHhw,http://www.youtube.com/channel/UCwNXyu0MADifigopJgwBHhw,Fathy Salama
UCwb6aOK05nz0suv-P0ZAhcw,http://www.youtube.com/channel/UCwb6aOK05nz0suv-P0ZAhcw,Noteable
UCwgKmJM4ZJQRJ-U5NjvR2dg,http://www.youtube.com/channel/UCwgKmJM4ZJQRJ-U5NjvR2dg,george hotz archive
UCworsKCR-Sx6R6-BnIjS2MA,http://www.youtube.com/channel/UCworsKCR-Sx6R6-BnIjS2MA,Clickspring
UCwpHKudUkP5tNgmMdexB3ow,http://www.youtube.com/channel/UCwpHKudUkP5tNgmMdexB3ow,Mentour Pilot
UCx18ywTcohtS9lpNXt8noWQ,http://www.youtube.com/channel/UCx18ywTcohtS9lpNXt8noWQ,Omar Raja - ESPN
UCx32JW2oIrax47Gjq8zNI-w,http://www.youtube.com/channel/UCx32JW2oIrax47Gjq8zNI-w,Open Dynamic Robot Initiative
UCx6FUi5hHm78HPslucrVAcA,http://www.youtube.com/channel/UCx6FUi5hHm78HPslucrVAcA,Glidus
UCxX8HALRumMSt7hb4O6Noyg,http://www.youtube.com/channel/UCxX8HALRumMSt7hb4O6Noyg,The History Hub
UCxX9wt5FWQUAAz4UrysqK9A,http://www.youtube.com/channel/UCxX9wt5FWQUAAz4UrysqK9A,CS Dojo
UCxcjVHL-2o3D6Q9esu05a1Q,http://www.youtube.com/channel/UCxcjVHL-2o3D6Q9esu05a1Q,RCSparks Studio
UCxnH8AW5-zlEZkmdHx95HLw,http://www.youtube.com/channel/UCxnH8AW5-zlEZkmdHx95HLw,C-bass Productions
UCxqAWLTk1CmBvZFPzeZMd9A,http://www.youtube.com/channel/UCxqAWLTk1CmBvZFPzeZMd9A,Domain of Science
UCxzC4EngIsMrPmbm6Nxvb-A,http://www.youtube.com/channel/UCxzC4EngIsMrPmbm6Nxvb-A,Scott Manley
UCxzIO2gD5pQbuFLxV3mQFKg,http://www.youtube.com/channel/UCxzIO2gD5pQbuFLxV3mQFKg,Sherif Yasser Ontrack - شريف ياسر
UCy0tKL1T7wFoYcxCe0xjN6Q,http://www.youtube.com/channel/UCy0tKL1T7wFoYcxCe0xjN6Q,Technology Connections
UCy6Q9UCG7Wa-N7nht2BFrHA,http://www.youtube.com/channel/UCy6Q9UCG7Wa-N7nht2BFrHA,CSI Starbase
UCyF-6wI0EoKAe7nZqlIOrOA,http://www.youtube.com/channel/UCyF-6wI0EoKAe7nZqlIOrOA,"X, the moonshot factory"
UCyl26lvnoySlGWlF5oNHvYA,http://www.youtube.com/channel/UCyl26lvnoySlGWlF5oNHvYA,FinOps Foundation
UCywu1Mbz5WJ--Oo8M5oRriw,http://www.youtube.com/channel/UCywu1Mbz5WJ--Oo8M5oRriw,Kevin Gustafson
UCz3qvETKooktNgCvvheuQDw,http://www.youtube.com/channel/UCz3qvETKooktNgCvvheuQDw,Event Horizon
UCz9HhHjDT59WX2Hl7kGphbg,http://www.youtube.com/channel/UCz9HhHjDT59WX2Hl7kGphbg,Yummy Life
UCzR-rom72PHN9Zg7RML9EbA,http://www.youtube.com/channel/UCzR-rom72PHN9Zg7RML9EbA,PBS Eons
UCzWQYUVCpZqtN93H8RR44Qw,http://www.youtube.com/channel/UCzWQYUVCpZqtN93H8RR44Qw,Seeker
UCzml9bXoEM0itbcE96CB03w,http://www.youtube.com/channel/UCzml9bXoEM0itbcE96CB03w,DroneBot Workshop
UCzoVCacndDCfGDf41P-z0iA,http://www.youtube.com/channel/UCzoVCacndDCfGDf41P-z0iA,JSConf
UCzr30osBdTmuFUS8IfXtXmg,http://www.youtube.com/channel/UCzr30osBdTmuFUS8IfXtXmg,Essential Craftsman
UCzuqE7-t13O4NIDYJfakrhw,http://www.youtube.com/channel/UCzuqE7-t13O4NIDYJfakrhw,Democracy Now!





